feature,importance
worst_texture,11.377481743739825
worst_perimeter,10.275949442869637
worst_area,8.531055811112035
worst_concave_points,8.065513352561819
mean_concave_points,6.859627335896953
mean_texture,6.147149053644057
worst_smoothness,4.4424689776251505
worst_radius,4.2288467986241844
area_error,4.027731829633121
worst_concavity,3.5880411192231523
radius_error,2.623724705460758
mean_concavity,2.582214272331703
compactness_error,2.5135073600741538
mean_compactness,2.4991859463685167
mean_area,2.2146350959562993
symmetry_error,1.9376357419811345
mean_perimeter,1.9300432119249145
worst_fractal_dimension,1.6155293081890278
worst_compactness,1.558290572163623
fractal_dimension_error,1.5322118042598876
smoothness_error,1.5302631072693955
perimeter_error,1.5203305593912877
worst_symmetry,1.4743383668571364
texture_error,1.3114762230061883
mean_smoothness,1.1714796907464926
concave_points_error,1.1583393983264918
mean_radius,1.071815169950128
mean_symmetry,0.8988795917917886
concavity_error,0.8498275898801716
mean_fractal_dimension,0.46240681914094867
