feature,importance
date_2023-06-29,3.5962508677192933
date_2023-02-01,3.3364787160920053
date_2023-02-04,3.084821595729594
date_2023-01-01,2.9954066552216156
date_2023-06-27,2.9863292203945053
date_2023-01-26,2.553466855082657
date_2023-01-29,2.529408333358883
date_2023-02-02,2.4178185641521988
date_2023-01-24,2.3451784494420376
date_2023-05-20,2.106777824599938
date_2023-05-19,2.059929953101057
date_2023-05-27,2.0322152671049425
date_2023-01-05,1.991782850449642
date_2023-05-25,1.9255794536831812
date_2023-02-06,1.9080835643850704
date_2023-06-01,1.8957899150549287
date_2023-05-18,1.8393829329489586
date_2023-06-26,1.7196438218771442
date_2023-05-30,1.7177803121086848
date_2023-06-24,1.6886083817649378
date_2023-01-02,1.6576286026230136
date_2023-05-17,1.6207749606648507
date_2023-06-04,1.5326257514004065
date_2023-01-12,1.518044767905593
date_2023-01-04,1.4588722453849716
date_2023-02-08,1.413298640986479
date_2023-01-28,1.3735666538921305
date_2023-04-10,1.3615043923625993
date_2023-06-02,1.3595416538224605
date_2023-06-28,1.3555185574114548
date_2023-01-27,1.3251118307639256
date_2023-02-09,1.324068093861735
date_2023-04-09,1.3049613181610573
date_2023-06-25,1.2812905946128017
date_2023-01-11,1.2654941295936908
date_2023-01-08,1.256200360088502
date_2023-02-03,1.2356210971069153
date_2023-03-14,1.213178085238415
date_2023-05-15,1.183792229610405
date_2023-03-15,1.1767226184624853
date_2023-05-22,1.1269451945407762
date_2023-05-28,1.0426976087507596
date_2023-01-03,0.9627190783161472
date_2023-05-16,0.8964997742196563
date_2023-03-23,0.896308070060428
date_2023-02-05,0.8944991690227417
date_2023-06-08,0.8835696943563137
date_2023-04-06,0.858744176484034
date_2023-03-16,0.7817056800421105
date_2023-01-21,0.7766162294762692
date_2023-04-12,0.768487868173729
date_2023-06-15,0.7612393253506937
date_2023-02-07,0.6861449774909937
date_2023-04-14,0.6852156839028823
date_2023-06-14,0.6753098903637701
date_2023-06-17,0.6716108763201057
date_2023-01-22,0.6633245013897472
date_2023-04-02,0.6580900566608362
date_2023-03-17,0.5751427841002549
date_2023-02-16,0.5690687290798473
date_2023-03-18,0.5453051010328839
date_2023-06-20,0.5448379234705498
date_2023-01-13,0.48219249652093044
date_2023-01-23,0.4744935637861431
date_2023-03-25,0.47397368963594033
date_2023-02-14,0.4720567781126498
date_2023-05-13,0.4449933824120354
date_2023-02-11,0.41698464969530374
date_2023-06-06,0.4165747692927292
date_2023-02-10,0.40286328383591613
date_2023-04-11,0.3700576495132461
date_2023-06-12,0.36134996906045375
date_2023-03-21,0.34290891846449456
date_2023-04-15,0.31019387548522875
date_2023-05-31,0.2958666025402636
date_2023-03-26,0.2758224366769157
date_2023-05-12,0.24976603801419112
date_2023-03-24,0.22518774563324478
date_2023-05-04,0.22445213416253448
date_2023-03-22,0.22219275350041556
date_2023-06-21,0.21614370617843923
date_2023-02-13,0.2005411300997942
date_2023-06-18,0.18892659052397975
date_2023-05-14,0.1803971553887546
date_2023-01-18,0.17845478394489395
date_2023-06-05,0.16247414141975627
date_2023-05-11,0.15436038060570503
date_2023-05-03,0.1524067497815615
date_2023-01-06,0.1485980808862016
date_2023-04-16,0.14761032403894148
date_2023-04-19,0.1467368607347343
date_2023-03-13,0.11424376762100535
date_2023-01-09,0.09785258444904085
date_2023-01-15,0.08624953871623174
date_2023-05-05,0.0817839738631533
date_2023-06-19,0.07898791669851316
date_2023-04-22,0.07701653723876485
date_2023-02-20,0.03914183598802685
date_2023-03-12,0.0251301754463146
date_2023-02-22,0.01683233276551007
date_2023-01-07,0.012395730242605216
date_2023-04-13,0.010693769606047204
date_2023-06-10,0.010029459512735588
date_2023-03-03,0.009157235979743324
date_2023-02-23,0.008724747658322119
date_2023-06-16,0.008481433449660214
date_2023-04-05,0.008358658126844954
date_2023-03-06,0.008034764058487782
date_2023-03-04,0.007346554699548367
date_2023-05-09,0.007329259774855318
date_2023-04-17,0.007277267093310601
date_2023-03-30,0.006970141366717416
date_2023-06-07,0.0066882283394608805
date_2023-03-31,0.006470638501432352
date_2023-02-18,0.00571528251178358
date_2023-03-05,0.005493383707733278
date_2023-04-21,0.005340853458454149
date_2023-04-25,0.004304491267849549
date_2023-06-13,0.0038915185193046696
date_2023-03-01,0.0033002438846419296
date_2023-02-19,0.0031697937675307804
date_2023-04-26,0.003147913185393459
date_2023-06-11,0.0028724044362111087
date_2023-03-09,0.0028660281011975734
date_2023-04-30,0.002688754322613061
date_2023-03-19,0.0023893349548908677
date_2023-04-03,0.002122447183832444
date_2023-01-14,0.0017033907866714684
date_2023-04-18,0.0016666115111173094
date_2023-05-02,0.0014169090208836202
date_2023-03-07,0.0005146474486096607
date_2023-03-27,0.0003091356345107864
date_2023-02-27,0.0002710797595434574
date_2023-05-10,0.00012347786167696671
date_2023-02-28,0.00010747591957214025
date_2023-02-17,9.277969664244917e-05
date_2023-04-27,8.098784465021635e-05
date_2023-04-01,1.3532422555841382e-06
date_2023-05-08,0.0
date_2023-03-29,0.0
date_2023-02-24,0.0
date_2023-04-23,0.0
date_2023-04-28,0.0
date_2023-03-28,0.0
