seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,target,experiment,framework
42,0.4995345249975799,0.0021762980892852885,0.00277320820314344,6.45615640010969e-05,0.7333333333333333,0.01656346649999843,0.7822103740220769,0.035072769531242914,0.8465465465465465,0.07320801504973055,0.8103767656866088,0.022597783042507837,sex,boosting_suite_xgboost_baseline,boosting_suite_xgboost_baseline
77,0.5048699997976656,0.005894953031798282,0.002750491400365718,5.169596921597962e-05,0.7444444444444445,0.03562108159568767,0.7984649430912661,0.03903948323841629,0.8357357357357358,0.052028164515729836,0.8154697194645101,0.02860241550859456,sex,boosting_suite_xgboost_baseline,boosting_suite_xgboost_baseline
