framework,seed,fold,fit_time_sec,predict_time_sec,accuracy,precision,recall,f1
boosting_suite_xgboost_baseline,42,1,0.4964514579914976,0.0028602910024346784,0.7407407407407407,0.7674418604651163,0.8918918918918919,0.825
boosting_suite_xgboost_baseline,42,2,0.49958804200286977,0.0028224999987287447,0.7592592592592593,0.7857142857142857,0.8918918918918919,0.8354430379746836
boosting_suite_xgboost_baseline,42,3,0.49851024999225046,0.0027451250061858445,0.7222222222222222,0.775,0.8378378378378378,0.8051948051948052
boosting_suite_xgboost_baseline,42,4,0.5012690000003204,0.0027209999971091747,0.7222222222222222,0.8387096774193549,0.7222222222222222,0.7761194029850746
boosting_suite_xgboost_baseline,42,5,0.5018538750009611,0.0027171250112587586,0.7222222222222222,0.7441860465116279,0.8888888888888888,0.810126582278481
