framework,seed,fold,fit_time_sec,predict_time_sec,accuracy,precision,recall,f1
automl_suite_h2o,42,1,606.0384163750132,0.03434829199977685,0.7222222222222222,0.75,0.8918918918918919,0.8148148148148148
automl_suite_h2o,42,2,587.0223496659892,0.02176454200525768,0.7222222222222222,0.775,0.8378378378378378,0.8051948051948052
automl_suite_h2o,42,3,586.7414662079973,0.023640208994038403,0.7407407407407407,0.7555555555555555,0.918918918918919,0.8292682926829268
automl_suite_h2o,42,4,587.038901500011,0.027040875007514842,0.6481481481481481,0.7741935483870968,0.6666666666666666,0.7164179104477612
automl_suite_h2o,42,5,586.2775353339966,0.021334499993827194,0.7777777777777778,0.7727272727272727,0.9444444444444444,0.85
