seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,target,experiment,framework
42,0.24602540820196736,0.036105880447367844,0.001917416602373123,0.0003097915131354246,0.7222222222222222,0.053990295322641664,0.772740149323045,0.02060515767083761,0.8352852852852853,0.09912696395942253,0.8004921097377867,0.052964619106753666,sex,boosting_suite_catboost_baseline,boosting_suite_catboost_baseline
77,0.22541068319696933,0.002813200788842312,0.001741308200871572,3.331395016762869e-05,0.7296296296296296,0.06361320013821356,0.7816915430745218,0.06534786119623548,0.840990990990991,0.060881210871273496,0.8083118755793594,0.04465433085857006,sex,boosting_suite_catboost_baseline,boosting_suite_catboost_baseline
