framework,seed,fold,fit_time_sec,predict_time_sec,accuracy,precision,recall,f1,ablation_suite,preprocessing_variant,feature_variant,feature_description,feature_variant_key,estimator_name,experiment_family
feature_ablation_xgboost_baseline,42,1,0.49119533399061766,0.0027792920009233057,0.7407407407407407,0.7674418604651163,0.8918918918918919,0.825,True,baseline,Baseline,"Median/most-frequent imputation, scaling enabled, no extra transforms.",baseline,xgboost,feature_ablation
feature_ablation_xgboost_baseline,42,2,0.502384625011473,0.0029017499909969047,0.7592592592592593,0.7857142857142857,0.8918918918918919,0.8354430379746836,True,baseline,Baseline,"Median/most-frequent imputation, scaling enabled, no extra transforms.",baseline,xgboost,feature_ablation
feature_ablation_xgboost_baseline,42,3,0.4907348330016248,0.002727749990299344,0.7222222222222222,0.775,0.8378378378378378,0.8051948051948052,True,baseline,Baseline,"Median/most-frequent imputation, scaling enabled, no extra transforms.",baseline,xgboost,feature_ablation
feature_ablation_xgboost_baseline,42,4,0.4966010829957668,0.0026699169975472614,0.7222222222222222,0.8387096774193549,0.7222222222222222,0.7761194029850746,True,baseline,Baseline,"Median/most-frequent imputation, scaling enabled, no extra transforms.",baseline,xgboost,feature_ablation
feature_ablation_xgboost_baseline,42,5,0.494186041993089,0.002721791999647394,0.7222222222222222,0.7441860465116279,0.8888888888888888,0.810126582278481,True,baseline,Baseline,"Median/most-frequent imputation, scaling enabled, no extra transforms.",baseline,xgboost,feature_ablation
