framework,seed,fold,fit_time_sec,predict_time_sec,accuracy,precision,recall,f1
boosting_suite_lightgbm_baseline,42,1,0.40820016599900555,0.0022872909903526306,0.7222222222222222,0.7619047619047619,0.8648648648648649,0.810126582278481
boosting_suite_lightgbm_baseline,42,2,0.424820832995465,0.0021844590082764626,0.7962962962962963,0.7954545454545454,0.9459459459459459,0.8641975308641975
boosting_suite_lightgbm_baseline,42,3,0.4121726659941487,0.0023442500096280128,0.7407407407407407,0.8108108108108109,0.8108108108108109,0.8108108108108109
boosting_suite_lightgbm_baseline,42,4,0.4197147499944549,0.0023464160040020943,0.7037037037037037,0.8125,0.7222222222222222,0.7647058823529411
boosting_suite_lightgbm_baseline,42,5,0.42898879099811893,0.0022926249948795885,0.7777777777777778,0.8,0.8888888888888888,0.8421052631578947
