seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,target,experiment,framework
42,591.770026933588,8.316568795973513,0.03216219979221933,0.00808493478370304,0.971914299021891,0.02268910333397908,0.982895100069013,0.011965640341509676,0.9719874804381845,0.026142080958199337,0.9773442100802004,0.0183142475861199,target,automl_suite_h2o,automl_suite_h2o
