framework,seed,fold,fit_time_sec,predict_time_sec,accuracy,precision,recall,f1
boosting_suite_catboost_baseline,42,1,0.7886500830063596,0.002127333005773835,0.9736842105263158,0.9857142857142858,0.971830985915493,0.9787234042553191
boosting_suite_catboost_baseline,42,2,0.7270824580045883,0.0041554579947842285,0.9473684210526315,0.9452054794520548,0.971830985915493,0.9583333333333334
boosting_suite_catboost_baseline,42,3,0.7210684580059024,0.001517374999821186,0.9649122807017544,0.9594594594594594,0.9861111111111112,0.9726027397260274
boosting_suite_catboost_baseline,42,4,0.7256849999976112,0.0014848749997327104,0.9824561403508771,1.0,0.9722222222222222,0.9859154929577465
boosting_suite_catboost_baseline,42,5,0.7487982080056099,0.0015552910044789314,0.9734513274336283,0.9722222222222222,0.9859154929577465,0.9790209790209791
