framework,seed,fold,fit_time_sec,predict_time_sec,rmse,mae,r2
boosting_suite_lightgbm_baseline,77,1,0.674502833004226,0.0016797919961391017,0.04372749136735705,0.036447985939748656,0.15813998782350824
boosting_suite_lightgbm_baseline,77,2,0.6903749170014635,0.001761125007760711,0.044859440281907206,0.0366293415485831,0.07179940391001405
boosting_suite_lightgbm_baseline,77,3,0.6778159169916762,0.0018282919918419793,0.04113411630302942,0.03335259231454317,0.25358819686231593
boosting_suite_lightgbm_baseline,77,4,0.6797622500016587,0.0018355420033913106,0.050200487715052165,0.041318501793416104,-0.10940928709297948
boosting_suite_lightgbm_baseline,77,5,0.6765255829959642,0.0017429590079700574,0.04901002936757159,0.04040953982716816,-0.07745118137008355
