framework,seed,fold,fit_time_sec,predict_time_sec,rmse,mae,r2
boosting_suite_catboost_baseline,77,1,0.24806825000268873,0.0012767500011250377,0.042867035497371996,0.03685379977665303,0.19094572499739637
boosting_suite_catboost_baseline,77,2,0.24749283299024682,0.0012165840016677976,0.041506219235606545,0.0352500821711616,0.20537816742358783
boosting_suite_catboost_baseline,77,3,0.2473134169995319,0.001255499999388121,0.04415435399770415,0.03834154649321298,0.13995490087969142
boosting_suite_catboost_baseline,77,4,0.25078862499503884,0.0012895419931737706,0.04743116137228473,0.03913892331220504,0.009616396940431038
boosting_suite_catboost_baseline,77,5,0.24910808299318887,0.0012416670069796965,0.04443677750118548,0.037020456019286156,0.11424667758674867
