seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,target,experiment,framework
42,572.8575733749982,8.998904692368109,0.024720225000055506,0.007562431548365661,0.04328337612922878,0.002688680488758417,0.037283326453411716,0.0020624748848558703,0.16747714345024223,0.10641712129446486,sex,automl_suite_h2o,automl_suite_h2o
