seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,target,experiment,framework,ablation_suite,preprocessing_variant,feature_variant,feature_description,feature_variant_key,estimator_name,experiment_family
42,0.5137089166004444,0.004975653123728854,0.001967433202662505,4.817964831348038e-05,0.04442659318447113,0.0017044861018885404,0.037438247352838516,0.0016464308358771287,0.12453758716583252,0.07203493979345002,sex,feature_ablation_xgboost_baseline,feature_ablation_xgboost_baseline,True,baseline,Baseline,"Median/most-frequent imputation, scaling enabled, no extra transforms.",baseline,xgboost,feature_ablation
