framework,seed,fold,fit_time_sec,predict_time_sec,rmse,mae,r2
boosting_suite_catboost_baseline,42,1,0.3286639580037445,0.0018961669993586838,0.04325414544019869,0.035652675731241555,0.17124468923682867
boosting_suite_catboost_baseline,42,2,0.24675645800016355,0.0013039170007687062,0.04536836821497075,0.03895282372412779,0.09377284002913733
boosting_suite_catboost_baseline,42,3,0.24493862499366514,0.001261041994439438,0.04257226653750975,0.03634593986811807,0.19840849224946489
boosting_suite_catboost_baseline,42,4,0.24702229199465364,0.001266374994884245,0.04569569343728146,0.03834996596263956,0.08029011956450482
boosting_suite_catboost_baseline,42,5,0.2501432919962099,0.001254125003470108,0.0453413225239297,0.03926425027091251,0.0778192692007389
