framework,seed,fold,fit_time_sec,predict_time_sec,rmse,mae,r2
automl_suite_flaml,42,1,600.0186629579985,0.0017781250062398612,0.04193926230072975,0.03471844643354416,0.2208654284477234
automl_suite_flaml,42,2,600.0036928329937,0.0017026669956976548,0.041467368602752686,0.035375189036130905,0.24291658401489258
automl_suite_flaml,42,3,600.0019824580086,0.0013868339883629233,0.040975141749424904,0.03727987485269741,0.2574247129945836
automl_suite_flaml,42,4,600.1054300830001,0.0017070419999072328,0.04509542137384415,0.04031941294670105,0.10429459810256958
automl_suite_flaml,42,5,600.0031155409961,0.0011972500069532543,0.04513749025730806,0.03981898753221062,0.08609197354345899
