seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,target,experiment,framework
42,0.26350492499768735,0.036473033367372294,0.0013963251985842362,0.0002800850750579211,0.04444635923077807,0.0014270155016650702,0.037713131111407894,0.0016173323188311214,0.12430708205613492,0.05640280938862979,sex,boosting_suite_catboost_baseline,boosting_suite_catboost_baseline
77,0.24855424159613904,0.0014319245094868663,0.0012560086004668846,2.8787727840932148e-05,0.04407910952083058,0.002205602388716719,0.03732096155450376,0.0014952979379806808,0.13202837356557107,0.07780610054355211,sex,boosting_suite_catboost_baseline,boosting_suite_catboost_baseline
