f1_macro,accuracy,roc_auc_ovr,avg_precision_ovr,framework
0.9162481913481032,0.9233018693318524,0.9820742311277464,0.9695287362493272,XGBoost
0.9163772556793122,0.9232956999197978,0.9825530395420532,0.9704249001361848,LightGBM
0.9129327900737824,0.9182429514467272,0.981655658329006,0.968394443414868,CatBoost
0.9132464982513714,0.920599666851749,0.981376876104427,0.968499362801243,FLAML
0.9173747047077081,0.9239961611095632,0.9823262793801057,0.9694968227432126,H2O_AutoML
