feature,importance
worst_perimeter,0.3454826
worst_concave_points,0.19792473
worst_area,0.07204401
worst_radius,0.060785398
mean_concave_points,0.059646636
worst_concavity,0.03348898
worst_texture,0.023267685
mean_radius,0.02239156
mean_area,0.020907156
worst_smoothness,0.018334419
mean_texture,0.015894221
area_error,0.012975691
radius_error,0.012284738
concavity_error,0.010453906
worst_compactness,0.009261932
mean_smoothness,0.008693828
mean_fractal_dimension,0.00855211
texture_error,0.006914314
mean_concavity,0.0068350313
worst_symmetry,0.0067021335
compactness_error,0.006141636
smoothness_error,0.006079332
mean_compactness,0.005533404
perimeter_error,0.0054886565
worst_fractal_dimension,0.0049741655
fractal_dimension_error,0.004615327
symmetry_error,0.0045310115
concave_points_error,0.0040084897
mean_perimeter,0.0034463136
mean_symmetry,0.002340654
