feature,importance
worst_perimeter,0.23712458
worst_concave_points,0.23137176
mean_concave_points,0.07023522
worst_radius,0.06963384
worst_area,0.050269574
worst_concavity,0.04205848
mean_area,0.041975703
mean_radius,0.036494922
mean_concavity,0.021197364
worst_texture,0.018823994
mean_texture,0.018725427
worst_compactness,0.01831769
area_error,0.015316735
radius_error,0.014432769
perimeter_error,0.012284918
worst_smoothness,0.012231098
concavity_error,0.011527512
mean_smoothness,0.010961037
worst_fractal_dimension,0.010740408
worst_symmetry,0.008203813
smoothness_error,0.0077632302
fractal_dimension_error,0.0073058624
texture_error,0.0067918804
symmetry_error,0.0063047004
compactness_error,0.006296533
mean_fractal_dimension,0.0038064683
concave_points_error,0.0034449352
mean_compactness,0.0032643753
mean_symmetry,0.003046444
mean_perimeter,4.8784423e-05
