feature,importance
mean_concave_points,0.24692051
worst_perimeter,0.21570033
worst_concave_points,0.11970283
worst_area,0.0781168
worst_radius,0.04390103
mean_area,0.04025217
worst_concavity,0.029478155
mean_radius,0.025483523
mean_concavity,0.019477835
perimeter_error,0.018599667
worst_texture,0.018174352
area_error,0.01600023
mean_texture,0.012923097
radius_error,0.0125165675
worst_smoothness,0.010857335
mean_symmetry,0.010783706
mean_fractal_dimension,0.010339985
worst_symmetry,0.0095644165
concavity_error,0.008049947
worst_compactness,0.0067320373
fractal_dimension_error,0.0060288487
mean_smoothness,0.0057233144
worst_fractal_dimension,0.0050320216
mean_perimeter,0.004836722
mean_compactness,0.004801585
smoothness_error,0.004611855
texture_error,0.004420582
symmetry_error,0.004281121
concave_points_error,0.0033963555
compactness_error,0.0032931056
