f1_macro,accuracy,roc_auc_ovr,avg_precision_ovr,framework
0.7607411830870578,0.7777777777777779,0.8225769887534595,0.9138407466849988,CatBoost
0.6296296296296295,0.7222222222222222,0.8616852146263911,0.9459891552570848,FLAML
0.790610718737017,0.8392857142857143,0.8974358974358975,0.9574253983718625,H2O_AutoML
