feature,importance
date_2023-06-29,0.021657316
date_2023-05-24,0.020415962
date_2023-06-27,0.019884326
date_2023-02-01,0.019618647
date_2023-01-01,0.019407919
date_2023-02-04,0.01940379
date_2023-01-19,0.018606989
date_2023-01-26,0.017367149
date_2023-01-29,0.017303417
date_2023-05-23,0.016266853
date_2023-05-19,0.01584034
date_2023-05-20,0.015776813
date_2023-06-01,0.015707457
date_2023-01-24,0.015611158
date_2023-05-27,0.015561619
date_2023-05-18,0.015484395
date_2023-05-21,0.015477902
date_2023-05-25,0.015427923
date_2023-05-26,0.015126767
date_2023-01-05,0.014661642
date_2023-01-31,0.014661079
date_2023-06-26,0.014587864
date_2023-05-17,0.014134873
date_2023-06-04,0.013932474
date_2023-01-02,0.013410793
date_2023-06-23,0.012859841
date_2023-06-02,0.012764703
date_2023-04-09,0.012325519
date_2023-06-25,0.012217088
date_2023-01-04,0.011969439
date_2023-05-15,0.011915261
date_2023-01-12,0.011700545
date_2023-01-28,0.011663384
date_2023-02-08,0.011561708
date_2023-06-22,0.011340941
date_2023-01-25,0.011323719
date_2023-01-27,0.011138986
date_2023-02-09,0.01108919
date_2023-05-28,0.010722643
date_2023-01-11,0.010468492
date_2023-05-16,0.010423416
date_2023-03-14,0.010419781
date_2023-04-06,0.010347685
date_2023-03-15,0.010315166
date_2023-04-12,0.0097183455
date_2023-06-03,0.009360325
date_2023-06-17,0.009303456
date_2023-06-14,0.00902823
date_2023-04-02,0.008982893
date_2023-01-03,0.008947454
date_2023-03-23,0.008854934
date_2023-02-12,0.008568852
date_2023-02-05,0.008336852
date_2023-05-29,0.0080276765
date_2023-03-16,0.007927803
date_2023-01-21,0.007846013
date_2023-05-13,0.007776272
date_2023-06-06,0.0075999163
date_2023-02-07,0.0075796093
date_2023-01-22,0.0074140555
date_2023-04-11,0.007057376
date_2023-02-16,0.0068779215
date_2023-04-15,0.0067374003
date_2023-03-17,0.006660038
date_2023-02-15,0.0065098344
date_2023-05-12,0.00643578
date_2023-04-08,0.0064196764
date_2023-03-25,0.0063736397
date_2023-01-23,0.0063246773
date_2023-06-21,0.006227932
date_2023-01-10,0.006138663
date_2023-01-13,0.0061061564
date_2023-06-18,0.0060793064
date_2023-02-11,0.005786833
date_2023-02-10,0.005725132
date_2023-04-16,0.0056039826
date_2023-06-09,0.00550588
date_2023-04-19,0.0054863426
date_2023-03-21,0.0052951863
date_2023-01-17,0.005250649
date_2023-06-19,0.005179894
date_2023-02-25,0.0050917068
date_2023-03-08,0.00498197
date_2023-03-26,0.0049706027
date_2023-03-20,0.0048460737
date_2023-05-07,0.004715411
date_2023-05-04,0.0045882557
date_2023-03-24,0.00455128
date_2023-04-17,0.004439101
date_2023-03-22,0.004368016
date_2023-06-07,0.004233742
date_2023-02-13,0.004213289
date_2023-05-09,0.0041922745
date_2023-04-21,0.004175601
date_2023-04-13,0.0041358094
date_2023-03-11,0.004127601
date_2023-05-03,0.0040710475
date_2023-01-06,0.0040270505
date_2023-01-16,0.0039932667
date_2023-06-16,0.003911982
date_2023-06-10,0.0036794047
date_2023-02-23,0.0036504862
date_2023-01-09,0.0036476452
date_2023-03-13,0.0036251587
date_2023-05-05,0.0034235616
date_2023-04-26,0.003381707
date_2023-06-11,0.0
date_2023-04-01,0.0
date_2023-05-10,0.0
date_2023-05-08,0.0
date_2023-03-07,0.0
date_2023-03-05,0.0
date_2023-03-04,0.0
date_2023-03-03,0.0
date_2023-03-02,0.0
date_2023-03-01,0.0
date_2023-02-27,0.0
date_2023-02-26,0.0
date_2023-02-24,0.0
date_2023-02-22,0.0
date_2023-02-21,0.0
date_2023-02-18,0.0
date_2023-02-17,0.0
date_2023-01-20,0.0
date_2023-01-14,0.0
date_2023-03-09,0.0
date_2023-03-10,0.0
date_2023-03-12,0.0
date_2023-04-27,0.0
date_2023-05-06,0.0
date_2023-05-02,0.0
date_2023-05-01,0.0
date_2023-04-30,0.0
date_2023-04-29,0.0
date_2023-04-28,0.0
date_2023-04-25,0.0
date_2023-03-19,0.0
date_2023-04-24,0.0
date_2023-04-20,0.0
date_2023-04-18,0.0
date_2023-04-05,0.0
date_2023-03-31,0.0
date_2023-03-28,0.0
date_2023-03-29,0.0
