feature,importance
worst_perimeter,0.2580575
worst_radius,0.227016
mean_concave_points,0.108433366
worst_area,0.1026674
worst_concave_points,0.06076908
worst_compactness,0.02480385
worst_concavity,0.022915095
mean_concavity,0.019309668
mean_texture,0.017351907
worst_texture,0.015207257
mean_radius,0.013812984
perimeter_error,0.01164518
area_error,0.011538869
worst_smoothness,0.010265815
mean_area,0.010037522
radius_error,0.009397018
mean_perimeter,0.009261716
mean_fractal_dimension,0.007526716
mean_symmetry,0.007373577
mean_smoothness,0.007121245
worst_symmetry,0.005519806
concavity_error,0.00533145
worst_fractal_dimension,0.0050104037
smoothness_error,0.004688502
texture_error,0.004595018
fractal_dimension_error,0.00442307
compactness_error,0.0043599256
mean_compactness,0.0041913036
symmetry_error,0.003780585
concave_points_error,0.00358817
