feature,importance
worst_perimeter,0.29548997
worst_radius,0.15490475
worst_concave_points,0.10001807
mean_concave_points,0.097014695
worst_area,0.055563785
mean_area,0.039750103
mean_texture,0.025594534
worst_texture,0.023072133
worst_compactness,0.021520453
texture_error,0.01837722
perimeter_error,0.017154321
worst_concavity,0.016639875
worst_smoothness,0.0137116965
mean_radius,0.0123629
area_error,0.012278898
radius_error,0.011793818
mean_concavity,0.010500361
mean_smoothness,0.008896718
mean_symmetry,0.0073353713
mean_fractal_dimension,0.00693035
mean_perimeter,0.006877232
smoothness_error,0.006790845
concave_points_error,0.0058296933
worst_symmetry,0.005647162
worst_fractal_dimension,0.0050966926
mean_compactness,0.0046885004
fractal_dimension_error,0.00443495
symmetry_error,0.0042698747
concavity_error,0.003736517
compactness_error,0.0037186504
