feature,importance
date_2023-06-29,3.5116737980790096
date_2023-02-01,3.2770854729272503
date_2023-05-24,3.242452084101414
date_2023-02-04,3.0648266195528997
date_2023-01-19,3.029285442500538
date_2023-06-27,2.921780995531503
date_2023-01-30,2.829862983147128
date_2023-01-26,2.5594548309455734
date_2023-01-29,2.5246372464513405
date_2023-02-02,2.421168302726716
date_2023-01-24,2.3527998012875995
date_2023-05-20,2.0575898258211414
date_2023-01-31,2.0473424205261557
date_2023-05-19,2.026505383407116
date_2023-05-21,1.9484283450098865
date_2023-02-06,1.920792873676551
date_2023-05-25,1.8794169729262977
date_2023-06-24,1.6857957607354923
date_2023-05-30,1.6706384443527904
date_2023-06-26,1.6591262015246635
date_2023-01-02,1.6424099158840846
date_2023-05-17,1.5909385886107454
date_2023-01-12,1.5257020354963455
date_2023-06-04,1.508285457835947
date_2023-01-04,1.4287372677782582
date_2023-01-25,1.4079873214659182
date_2023-01-28,1.3843316347955468
date_2023-06-23,1.3440955055986823
date_2023-04-10,1.3377753659572234
date_2023-06-02,1.3261678540866835
date_2023-06-28,1.3207205177520318
date_2023-01-27,1.311636910039528
date_2023-01-11,1.2513955716608
date_2023-01-08,1.247486186011668
date_2023-02-03,1.2444818460216025
date_2023-06-25,1.2262267010161905
date_2023-03-15,1.1732983023113006
date_2023-05-15,1.1571289190203742
date_2023-06-22,1.1492236962265496
date_2023-05-22,1.0966519745891803
date_2023-01-03,0.9742628350546607
date_2023-02-05,0.894547697583208
date_2023-03-23,0.8711325929290777
date_2023-06-08,0.8658540269429619
date_2023-05-16,0.856807207929351
date_2023-04-06,0.836865234788124
date_2023-03-16,0.7901715853417722
date_2023-01-21,0.7893404159682661
date_2023-06-15,0.7322338827787876
date_2023-04-12,0.723557416215453
date_2023-06-03,0.7103779448804409
date_2023-02-07,0.6796067854807495
date_2023-01-22,0.6689569740693925
date_2023-06-14,0.6616776091783447
date_2023-04-14,0.6603273331990364
date_2023-06-17,0.6531001641568516
date_2023-04-02,0.6464890570061087
date_2023-02-16,0.5805309058637698
date_2023-02-15,0.5400381035785959
date_2023-03-18,0.5394186832760932
date_2023-06-20,0.5306407275864674
date_2023-01-23,0.48768073805441015
date_2023-03-25,0.4841273353082436
date_2023-05-29,0.4784350870231324
date_2023-02-14,0.47694951995729573
date_2023-05-13,0.42916946192763317
date_2023-02-11,0.42289198927205457
date_2023-06-06,0.4155192643033504
date_2023-02-10,0.40309315589019146
date_2023-04-11,0.3683103106638266
date_2023-06-12,0.3527128491600564
date_2023-01-17,0.3331604980611209
date_2023-03-08,0.2933961942017427
date_2023-03-20,0.29224687726116266
date_2023-03-26,0.2874221792077913
date_2023-05-31,0.28554952297359687
date_2023-05-12,0.23208304981346467
date_2023-05-04,0.23004572988033586
date_2023-06-21,0.2069244215006404
date_2023-02-13,0.20394333418916247
date_2023-04-08,0.20312702255542175
date_2023-01-18,0.19237571483432075
date_2023-01-16,0.17075968659422272
date_2023-05-14,0.1672614786829247
date_2023-01-06,0.15678338789519988
date_2023-03-11,0.15550065279851502
date_2023-06-05,0.151793415005225
date_2023-04-19,0.14438818696032396
date_2023-05-11,0.13917566467659956
date_2023-04-16,0.13719363335594362
date_2023-06-09,0.12222843418117295
date_2023-03-13,0.1174873584873972
date_2023-01-09,0.10799849652383273
date_2023-02-25,0.09425735992442595
date_2023-05-05,0.09062834169399432
date_2023-01-15,0.08746360403167666
date_2023-04-22,0.0744629214839049
date_2023-06-19,0.07059367931631974
date_2023-04-04,0.06723555256613864
date_2023-02-20,0.04269205371622564
date_2023-04-29,0.04050626996552885
date_2023-05-07,0.04049540606833796
date_2023-03-12,0.03376359851176414
date_2023-03-30,0.025976819244617467
date_2023-04-07,0.025045889068975574
date_2023-02-22,0.015143101804258863
date_2023-04-21,0.014445792976189665
date_2023-03-01,0.012180807533725422
date_2023-05-02,0.012091708081980535
date_2023-05-09,0.009406012530454047
date_2023-03-06,0.009381638106336652
date_2023-04-03,0.00923884687643661
date_2023-05-08,0.009168942543700149
date_2023-03-31,0.009079543237549283
date_2023-03-02,0.008865618058571046
date_2023-06-13,0.0073926350527467434
date_2023-06-10,0.004822171957160995
date_2023-01-07,0.004779296717473786
date_2023-04-23,0.004599603664162188
date_2023-03-19,0.004121698413859177
date_2023-05-06,0.0026964217640716138
date_2023-06-16,0.0022329703009871743
date_2023-02-19,0.0014040389552922906
date_2023-03-05,0.0010400511697799546
date_2023-04-30,0.0009801840569018643
date_2023-03-29,0.0005751292660251597
date_2023-06-11,0.0005237575173312433
date_2023-04-20,0.0005230936134596809
date_2023-02-28,0.0004747684349223771
date_2023-04-27,0.0002554821132318433
date_2023-02-17,0.00021166975596559245
date_2023-02-26,0.0001364713317153271
date_2023-03-27,6.915964999434309e-05
date_2023-05-01,1.4066706022469421e-05
date_2023-04-18,6.6098202137619385e-06
date_2023-01-14,0.0
date_2023-04-05,0.0
date_2023-01-20,0.0
date_2023-03-09,0.0
date_2023-02-24,0.0
date_2023-02-23,0.0
date_2023-04-28,0.0
date_2023-02-18,0.0
date_2023-02-21,0.0
