feature,importance
date_2023-06-29,3.699855897640432
date_2023-05-24,3.471376042115366
date_2023-06-27,3.095815293051466
date_2023-02-01,2.9523604293202546
date_2023-02-04,2.7324074115293957
date_2023-01-19,2.7024812935343863
date_2023-01-01,2.6444892345214988
date_2023-01-26,2.2850211286632707
date_2023-05-20,2.2629916740172393
date_2023-01-29,2.2089858018594035
date_2023-05-19,2.199308319190029
date_2023-05-27,2.187618487097312
date_2023-05-23,2.147856714181692
date_2023-05-21,2.139250658900114
date_2023-05-26,2.08659528274926
date_2023-05-25,2.0697276938156013
date_2023-06-01,2.05399191185399
date_2023-01-24,2.0437241909839665
date_2023-05-18,1.9950902670004838
date_2023-06-26,1.8444878360661625
date_2023-01-31,1.8095575720532207
date_2023-05-17,1.7631053932350704
date_2023-01-05,1.7083165689069262
date_2023-06-04,1.7031657586920392
date_2023-06-23,1.5232445159049053
date_2023-06-02,1.5026053042679455
date_2023-04-09,1.438833983608376
date_2023-01-02,1.4132470070966558
date_2023-06-25,1.404356535346126
date_2023-05-15,1.3348834616766225
date_2023-06-22,1.3199027260732281
date_2023-01-12,1.283704882151845
date_2023-01-04,1.2270005200075331
date_2023-01-25,1.2084993620991573
date_2023-02-08,1.2043010344891123
date_2023-05-28,1.1615291726603443
date_2023-01-28,1.1515405809929131
date_2023-02-09,1.120981878801187
date_2023-01-27,1.1149599683100824
date_2023-01-11,1.043767172470081
date_2023-05-16,1.0098931782280685
date_2023-03-14,1.0031236491159328
date_2023-03-15,0.9949384854222038
date_2023-04-06,0.9867048530513985
date_2023-04-12,0.8828717147234687
date_2023-06-03,0.8527629367088267
date_2023-06-14,0.8000690831593059
date_2023-06-17,0.7868306062927269
date_2023-04-02,0.7792982339638078
date_2023-01-03,0.7727034582847142
date_2023-03-23,0.7062044253943937
date_2023-02-05,0.7012355340480381
date_2023-02-12,0.6913779672939131
date_2023-05-29,0.6304244845918967
date_2023-03-16,0.6177191831810143
date_2023-01-21,0.6101019923263764
date_2023-05-13,0.5482364736455353
date_2023-06-06,0.5336923324751178
date_2023-01-22,0.5143831962351635
date_2023-02-07,0.5137376976400929
date_2023-04-11,0.48249309174465504
date_2023-04-15,0.4319402776670404
date_2023-02-16,0.42868283704773447
date_2023-03-17,0.42191774376959634
date_2023-02-15,0.38900936252197127
date_2023-05-12,0.3475594873543122
date_2023-01-13,0.34570089125964354
date_2023-01-10,0.3382677166706165
date_2023-03-25,0.33482491450626795
date_2023-01-23,0.3300986493182832
date_2023-06-21,0.32547811212867617
date_2023-04-08,0.3106841711344988
date_2023-06-18,0.2886695109638197
date_2023-02-11,0.28416441682663546
date_2023-02-10,0.2678581171253825
date_2023-04-19,0.2481028965062242
date_2023-04-16,0.24240915995158507
date_2023-06-09,0.2303083616485771
date_2023-03-21,0.2174639556531647
date_2023-01-17,0.2030452118400945
date_2023-02-25,0.19158346766849738
date_2023-03-20,0.17648334338555888
date_2023-03-08,0.17124593883460937
date_2023-06-19,0.16732634903611715
date_2023-03-26,0.16155916325818345
date_2023-05-07,0.1372445875370865
date_2023-03-22,0.1181779514476409
date_2023-03-24,0.11648296130639672
date_2023-05-04,0.11535019113599976
date_2023-02-13,0.10372860073711908
date_2023-04-21,0.08500509227226154
date_2023-04-17,0.08158752448594878
date_2023-05-09,0.08143239616119907
date_2023-06-07,0.08066569093347131
date_2023-04-13,0.07327035491125576
date_2023-01-16,0.06975316486332439
date_2023-05-03,0.05740520058676242
date_2023-03-11,0.05386367883367759
date_2023-01-06,0.05266692024970561
date_2023-06-16,0.047842677957128925
date_2023-03-13,0.024707696434677507
date_2023-06-10,0.020782027861732135
date_2023-04-29,0.016680910460325066
date_2023-01-09,0.016090872742515
date_2023-04-26,0.009358966379788553
date_2023-05-08,0.009304148364068635
date_2023-02-23,0.008463787674149579
date_2023-03-31,0.008088645499096131
date_2023-03-02,0.00770505373134356
date_2023-03-19,0.007642472898289067
date_2023-03-04,0.007335384929133238
date_2023-05-05,0.0069715626374518835
date_2023-06-11,0.005042581128022075
date_2023-02-18,0.0044314005699887015
date_2023-05-02,0.00416759606095902
date_2023-04-05,0.0038611532626061035
date_2023-01-20,0.0037494904738298585
date_2023-05-10,0.003711409883882303
date_2023-03-12,0.0033697398218712374
date_2023-01-14,0.002260157689024348
date_2023-03-01,0.002117969274434952
date_2023-04-24,0.0019451105335832985
date_2023-03-10,0.0017663420911219775
date_2023-02-21,0.0014942762960608199
date_2023-04-25,0.0013905880717477847
date_2023-03-07,0.0012116010863151745
date_2023-03-28,0.0011020012964160861
date_2023-05-01,0.0010986383782971862
date_2023-04-18,0.00107472320792684
date_2023-04-27,0.0009774711241483359
date_2023-03-29,0.0005692429358063757
date_2023-04-01,0.0005106360399308055
date_2023-02-24,0.0004229720836112423
date_2023-03-05,0.0003893442864094412
date_2023-02-27,0.00038068913040761415
date_2023-02-17,0.00036273470180413106
date_2023-04-28,0.00032164008965791503
date_2023-03-09,0.0002952400919560415
date_2023-02-26,0.00024112682010234422
date_2023-04-30,0.0
date_2023-05-06,0.0
date_2023-04-20,0.0
date_2023-03-03,0.0
date_2023-02-22,0.0
