feature,importance
worst_perimeter,0.29135725
worst_radius,0.17375633
worst_concave_points,0.11293259
worst_area,0.10472247
mean_concave_points,0.096702635
worst_compactness,0.029105905
worst_texture,0.02154464
worst_concavity,0.016458225
mean_texture,0.014146946
mean_radius,0.01100794
mean_area,0.010673508
concave_points_error,0.010392167
worst_smoothness,0.009984494
area_error,0.008677102
radius_error,0.008213592
perimeter_error,0.0077509317
mean_compactness,0.007570816
worst_symmetry,0.007229087
texture_error,0.006398023
mean_concavity,0.006029771
mean_symmetry,0.0059459675
smoothness_error,0.005881986
symmetry_error,0.0051247585
mean_fractal_dimension,0.004830125
compactness_error,0.004773995
mean_smoothness,0.004473145
fractal_dimension_error,0.004093135
mean_perimeter,0.0040471843
worst_fractal_dimension,0.003962164
concavity_error,0.0022131784
