framework,seed,fold,fit_time_sec,predict_time_sec,accuracy,precision,recall,f1
boosting_suite_xgboost_baseline,42,1,0.30753545799234416,0.005103917006636038,0.9912280701754386,1.0,0.9859154929577465,0.9929078014184397
boosting_suite_xgboost_baseline,42,2,0.2959521250013495,0.0026586250023683533,0.9385964912280702,0.9324324324324325,0.971830985915493,0.9517241379310345
boosting_suite_xgboost_baseline,42,3,0.2965959580033086,0.002598584003862925,0.956140350877193,0.9466666666666667,0.9861111111111112,0.9659863945578231
boosting_suite_xgboost_baseline,42,4,0.30309445899911225,0.0025860419991659,0.9649122807017544,1.0,0.9444444444444444,0.9714285714285714
boosting_suite_xgboost_baseline,42,5,0.3041961669950979,0.0026099160022567958,0.9646017699115044,0.958904109589041,0.9859154929577465,0.9722222222222222
