seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,target,experiment,framework
42,0.7422568414040143,0.028057787571221644,0.002168066400918178,0.0011420407209734283,0.9683744760130415,0.013280644871813506,0.9725202893696044,0.02148248704568266,0.9775821596244132,0.0076985125985908264,0.9749191898586812,0.010400384382927112,target,boosting_suite_catboost_baseline,boosting_suite_catboost_baseline
77,0.726352308204514,0.007751484262443754,0.0014851751999231055,2.5025116443371304e-05,0.964834653004192,0.013931955146474231,0.9592733144103007,0.016398748384425232,0.9860328638497652,0.009821511962143537,0.9724130058258542,0.01078528646969347,target,boosting_suite_catboost_baseline,boosting_suite_catboost_baseline
