fold,framework,accuracy,f1_macro,roc_auc_ovr,avg_precision_ovr
1,LightGBM,0.9649122807017544,0.9621493837654058,0.989617371139454,0.9922666483864238
2,LightGBM,0.9612676056338029,0.9583638762644773,0.9936930252278992,0.9959516316675546
