feature,importance
smoothness_error fractal_dimension_error,8.3047926e-05
perimeter_error,6.44134e-05
radius_error compactness_error,3.252789e-05
worst_perimeter worst_area,0.0
worst_perimeter^2,0.0
perimeter_error worst_perimeter,0.0
perimeter_error worst_texture,0.0
perimeter_error fractal_dimension_error,0.0
perimeter_error worst_radius,0.0
perimeter_error worst_area,0.0
worst_perimeter worst_compactness,0.0
worst_perimeter worst_concavity,0.0
perimeter_error concave_points_error,0.0
perimeter_error concavity_error,0.0
perimeter_error compactness_error,0.0
worst_texture worst_compactness,0.0
perimeter_error worst_smoothness,0.0
worst_radius worst_fractal_dimension,0.0
perimeter_error area_error,0.0
perimeter_error worst_compactness,0.0
perimeter_error worst_concavity,0.0
perimeter_error worst_concave_points,0.0
worst_radius worst_concavity,0.0
worst_radius worst_compactness,0.0
perimeter_error worst_fractal_dimension,0.0
area_error^2,0.0
worst_radius worst_area,0.0
area_error smoothness_error,0.0
area_error compactness_error,0.0
area_error concavity_error,0.0
worst_radius worst_perimeter,0.0
area_error concave_points_error,0.0
perimeter_error smoothness_error,0.0
concavity_error worst_area,0.0
perimeter_error^2,0.0
texture_error worst_radius,0.0
worst_symmetry worst_fractal_dimension,0.0
worst_symmetry^2,0.0
worst_concave_points worst_fractal_dimension,0.0
worst_concave_points^2,0.0
worst_concavity worst_fractal_dimension,0.0
texture_error^2,0.0
worst_concavity worst_concave_points,0.0
worst_concavity^2,0.0
worst_compactness worst_symmetry,0.0
texture_error concavity_error,0.0
texture_error concave_points_error,0.0
worst_compactness worst_concave_points,0.0
worst_compactness worst_concavity,0.0
worst_compactness^2,0.0
worst_smoothness worst_fractal_dimension,0.0
worst_perimeter worst_concave_points,0.0
texture_error worst_texture,0.0
texture_error worst_perimeter,0.0
texture_error worst_area,0.0
worst_smoothness worst_symmetry,0.0
worst_smoothness worst_concave_points,0.0
worst_smoothness worst_compactness,0.0
worst_area worst_fractal_dimension,0.0
texture_error worst_concavity,0.0
worst_area^2,0.0
texture_error worst_concave_points,0.0
worst_perimeter worst_fractal_dimension,0.0
texture_error worst_symmetry,0.0
texture_error worst_fractal_dimension,0.0
fractal_dimension_error worst_fractal_dimension,0.0
worst_radius^2,0.0
fractal_dimension_error worst_concave_points,0.0
fractal_dimension_error worst_symmetry,0.0
concave_points_error fractal_dimension_error,0.0
compactness_error^2,0.0
compactness_error concavity_error,0.0
compactness_error concave_points_error,0.0
concave_points_error worst_compactness,0.0
concave_points_error worst_smoothness,0.0
compactness_error worst_radius,0.0
concave_points_error worst_area,0.0
compactness_error worst_perimeter,0.0
compactness_error worst_area,0.0
concave_points_error worst_perimeter,0.0
compactness_error worst_smoothness,0.0
concave_points_error worst_radius,0.0
compactness_error worst_concavity,0.0
compactness_error worst_concave_points,0.0
compactness_error worst_symmetry,0.0
concave_points_error worst_concavity,0.0
compactness_error worst_fractal_dimension,0.0
concavity_error^2,0.0
concave_points_error^2,0.0
concavity_error worst_fractal_dimension,0.0
concavity_error concave_points_error,0.0
concavity_error symmetry_error,0.0
concavity_error fractal_dimension_error,0.0
concavity_error worst_radius,0.0
concavity_error worst_texture,0.0
concavity_error worst_symmetry,0.0
radius_error worst_fractal_dimension,0.0
concavity_error worst_concavity,0.0
concavity_error worst_compactness,0.0
concavity_error worst_perimeter,0.0
smoothness_error worst_fractal_dimension,0.0
concave_points_error worst_symmetry,0.0
area_error fractal_dimension_error,0.0
area_error worst_fractal_dimension,0.0
concavity_error worst_smoothness,0.0
fractal_dimension_error worst_concavity,0.0
area_error worst_radius,0.0
fractal_dimension_error worst_compactness,0.0
fractal_dimension_error worst_smoothness,0.0
area_error worst_perimeter,0.0
fractal_dimension_error worst_area,0.0
area_error worst_smoothness,0.0
fractal_dimension_error worst_perimeter,0.0
fractal_dimension_error worst_radius,0.0
fractal_dimension_error^2,0.0
area_error worst_concavity,0.0
symmetry_error worst_fractal_dimension,0.0
symmetry_error worst_symmetry,0.0
smoothness_error^2,0.0
concave_points_error worst_fractal_dimension,0.0
symmetry_error worst_concave_points,0.0
symmetry_error worst_concavity,0.0
smoothness_error compactness_error,0.0
smoothness_error concavity_error,0.0
smoothness_error concave_points_error,0.0
symmetry_error worst_compactness,0.0
symmetry_error worst_smoothness,0.0
smoothness_error worst_radius,0.0
smoothness_error worst_texture,0.0
symmetry_error worst_perimeter,0.0
smoothness_error worst_area,0.0
smoothness_error worst_smoothness,0.0
symmetry_error worst_texture,0.0
symmetry_error^2,0.0
concavity_error worst_concave_points,0.0
mean_symmetry area_error,0.0
radius_error worst_perimeter,0.0
mean_perimeter symmetry_error,0.0
mean_perimeter worst_symmetry,0.0
mean_perimeter worst_concave_points,0.0
mean_perimeter worst_concavity,0.0
mean_perimeter worst_compactness,0.0
mean_perimeter worst_smoothness,0.0
