feature,importance
worst_area worst_smoothness,0.106786095
worst_perimeter worst_smoothness,0.08327473
worst_area worst_concave_points,0.06467656
mean_concave_points worst_texture,0.038757473
worst_radius worst_concave_points,0.032489214
mean_texture mean_concavity,0.03149594
worst_area worst_symmetry,0.029701803
worst_area worst_concavity,0.026888313
texture_error worst_concavity,0.01939331
worst_texture worst_area,0.019316833
symmetry_error worst_area,0.017681645
mean_texture worst_area,0.017037285
mean_smoothness worst_concave_points,0.012943243
worst_texture worst_concave_points,0.012698179
mean_smoothness worst_radius,0.011898037
mean_texture worst_concave_points,0.011832205
area_error worst_perimeter,0.011552479
mean_radius mean_smoothness,0.011242017
worst_radius worst_smoothness,0.011237366
worst_radius worst_concavity,0.0105521055
mean_texture mean_area,0.0102403965
area_error worst_texture,0.010041386
mean_radius mean_texture,0.009673404
area_error worst_radius,0.009510314
worst_area worst_fractal_dimension,0.009476894
mean_perimeter worst_smoothness,0.009419672
mean_fractal_dimension worst_radius,0.0086608445
mean_texture perimeter_error,0.0081460755
mean_texture mean_concave_points,0.0073310006
worst_area worst_compactness,0.0072220266
radius_error worst_area,0.0068969657
mean_radius area_error,0.006683603
mean_area symmetry_error,0.0066127563
mean_concave_points area_error,0.006570582
mean_compactness concavity_error,0.0056475983
mean_texture area_error,0.0055985223
mean_symmetry worst_smoothness,0.0055949315
radius_error area_error,0.0055736485
mean_smoothness mean_concave_points,0.005466843
worst_texture,0.005409982
mean_perimeter worst_compactness,0.0054084454
perimeter_error,0.005404113
area_error smoothness_error,0.005220709
mean_smoothness fractal_dimension_error,0.0051989113
mean_texture fractal_dimension_error,0.0051461407
mean_concavity fractal_dimension_error,0.0050891833
worst_radius worst_fractal_dimension,0.0047321063
mean_texture worst_concavity,0.004667793
worst_texture worst_perimeter,0.004616677
mean_radius worst_smoothness,0.00453254
worst_radius worst_texture,0.004521513
area_error worst_compactness,0.004452815
mean_area concave_points_error,0.0043222844
mean_texture,0.004298421
mean_area,0.0041547893
mean_smoothness perimeter_error,0.0038697657
mean_compactness compactness_error,0.0037951432
compactness_error worst_texture,0.0036299722
area_error worst_area,0.003466626
mean_radius worst_concavity,0.0034523387
mean_area worst_symmetry,0.0034397312
mean_concave_points perimeter_error,0.0034298943
radius_error,0.00321364
mean_smoothness worst_texture,0.0031874499
mean_smoothness smoothness_error,0.003018503
mean_fractal_dimension smoothness_error,0.0029447959
texture_error symmetry_error,0.002845719
worst_compactness worst_symmetry,0.0027804638
concave_points_error,0.0027754223
mean_symmetry radius_error,0.0027029733
worst_texture worst_symmetry,0.0026866975
texture_error worst_texture,0.002662006
mean_symmetry worst_perimeter,0.002629139
mean_compactness texture_error,0.0026278726
mean_area worst_texture,0.0025338074
texture_error worst_concave_points,0.002527806
mean_concave_points radius_error,0.0023925826
mean_fractal_dimension worst_smoothness,0.0023831974
worst_concavity worst_symmetry,0.002334973
mean_symmetry worst_area,0.0023012606
