framework,metric,mean,std,ci95_low,ci95_high,boot_ci_low,boot_ci_high,n
H2O_AutoML,f1_macro,0.2,0.28284271247461906,-0.3543717164502534,0.7543717164502535,0.0,0.4,2
H2O_AutoML,accuracy,0.2,0.28284271247461906,-0.3543717164502534,0.7543717164502535,0.0,0.4,2
H2O_AutoML,roc_auc_ovr,0.5416666666666666,0.058925565098878904,0.426172559072864,0.6571607742604693,0.5,0.5833333333333333,2
H2O_AutoML,avg_precision_ovr,0.5444444444444444,0.29855619650098675,-0.0407257006974896,1.1296145895863785,0.3333333333333333,0.7555555555555555,2
FLAML,f1_macro,0.4,0.0,0.4,0.4,0.4,0.4,1
FLAML,accuracy,0.4,0.0,0.4,0.4,0.4,0.4,1
FLAML,roc_auc_ovr,0.5833333333333333,0.0,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5833333333333333,1
FLAML,avg_precision_ovr,0.7555555555555555,0.0,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.7555555555555555,1
