seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,target,experiment,framework,ablation_suite,preprocessing_variant,feature_variant,feature_description,feature_variant_key,estimator_name,experiment_family
42,0.021542516798945144,0.0008279579649994661,0.0015976751979906111,0.0001263461364490889,3.044713834249511,0.27283816019881296,2.598709200782541,0.270173146069227,-0.03643855496310677,0.0597058784696902,y,feature_ablation_lightgbm_no_scaling,feature_ablation_lightgbm_no_scaling,True,no_scaling,No Scaling,Disable numeric scaling to test robustness to raw feature magnitudes.,no_scaling,lightgbm,feature_ablation
