seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,target,experiment,framework,ablation_suite,preprocessing_variant,feature_variant,feature_description,feature_variant_key,estimator_name,experiment_family
42,0.5624801168014528,0.006167959943592528,0.007721166798728518,0.0013637794182370518,3.047213840484619,0.2680698290828588,2.60050311088562,0.2643364528751251,-0.038811349868774415,0.06973726649256001,y,feature_ablation_xgboost_no_scaling,feature_ablation_xgboost_no_scaling,True,no_scaling,No Scaling,Disable numeric scaling to test robustness to raw feature magnitudes.,no_scaling,xgboost,feature_ablation
