framework,seed,fold,fit_time_sec,predict_time_sec,rmse,mae,r2
boosting_suite_xgboost_baseline,77,1,0.56333975000598,0.006909042000188492,2.7400472164154053,2.3289594650268555,-0.00831139087677002
boosting_suite_xgboost_baseline,77,2,0.574740334006492,0.009007166998344474,2.9625277519226074,2.578801155090332,-0.050068020820617676
boosting_suite_xgboost_baseline,77,3,0.5677177080069669,0.006706207990646362,3.011739492416382,2.541092872619629,-0.0026788711547851562
boosting_suite_xgboost_baseline,77,4,0.5675722089945339,0.006726332998368889,3.387876272201538,2.8499794006347656,-0.14551162719726562
boosting_suite_xgboost_baseline,77,5,0.5668502499902388,0.009225542002241127,3.1950297355651855,2.76574444770813,-0.027001261711120605
