seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,target,experiment,framework,ablation_suite,preprocessing_variant,feature_variant,feature_description,feature_variant_key,estimator_name,experiment_family
42,0.4017294336023042,0.0025810388020818865,0.003183199799968861,0.0011562112136509722,3.047829694344318,0.26954277907026536,2.6011691233201097,0.2661636776547015,-0.0390627437224782,0.06745676587159238,y,feature_ablation_catboost_vif_filter,feature_ablation_catboost_vif_filter,True,vif_filter,VIF Filter,Apply variance inflation factor filtering (threshold=8).,vif_filter,catboost,feature_ablation
