seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,target,experiment,framework,ablation_suite,preprocessing_variant,feature_variant,feature_description,feature_variant_key,estimator_name,experiment_family
42,0.021466107995365746,0.0003062637345946257,0.0015530250006122515,4.2866742715628236e-05,3.044713834249511,0.27283816019881296,2.598709200782541,0.270173146069227,-0.03643855496310677,0.0597058784696902,y,feature_ablation_lightgbm_poly2,feature_ablation_lightgbm_poly2,True,poly2,Polynomial (deg=2),Augment numeric features with 2nd-degree polynomial terms.,poly2,lightgbm,feature_ablation
