framework,seed,fold,fit_time_sec,predict_time_sec,rmse,mae,r2,ablation_suite,preprocessing_variant,feature_variant,feature_description,feature_variant_key,estimator_name,experiment_family
feature_ablation_lightgbm_quantile_bins,42,1,0.021331500000087544,0.0014790830027777702,3.0807313747625042,2.559093203073667,-1.24625235757847e-05,True,quantile_bins,Quantile Binning,Discretize numeric features into quantile bins and one-hot encode.,quantile_bins,lightgbm,feature_ablation
feature_ablation_lightgbm_quantile_bins,42,2,0.020605957994121127,0.0015617909957654774,2.9855700672317798,2.611271351207922,-0.003949564998086297,True,quantile_bins,Quantile Binning,Discretize numeric features into quantile bins and one-hot encode.,quantile_bins,lightgbm,feature_ablation
feature_ablation_lightgbm_quantile_bins,42,3,0.020294624991947785,0.0014136659883661196,3.4859592980175487,3.044588365672548,-0.030235590597042172,True,quantile_bins,Quantile Binning,Discretize numeric features into quantile bins and one-hot encode.,quantile_bins,lightgbm,feature_ablation
feature_ablation_lightgbm_quantile_bins,42,4,0.021419791999505833,0.0015826249873498455,2.7619724992278787,2.43248987197876,-0.0068524527853990325,True,quantile_bins,Quantile Binning,Discretize numeric features into quantile bins and one-hot encode.,quantile_bins,lightgbm,feature_ablation
feature_ablation_lightgbm_quantile_bins,42,5,0.020921375005855225,0.0015679999924032018,2.909335932007845,2.3461032119798073,-0.14114270391143058,True,quantile_bins,Quantile Binning,Discretize numeric features into quantile bins and one-hot encode.,quantile_bins,lightgbm,feature_ablation
