seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,target,experiment,framework,ablation_suite,preprocessing_variant,feature_variant,feature_description,feature_variant_key,estimator_name,experiment_family
42,0.8498055166011909,0.0036850831079485195,0.007868491605040617,0.001362948705444541,3.047213840484619,0.2680698290828588,2.60050311088562,0.2643364528751251,-0.038811349868774415,0.06973726649256001,y,feature_ablation_xgboost_vif_filter,feature_ablation_xgboost_vif_filter,True,vif_filter,VIF Filter,Apply variance inflation factor filtering (threshold=8).,vif_filter,xgboost,feature_ablation
