seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,target,experiment,framework
42,0.021985641395440327,0.001379781017395645,0.0016248248022748158,9.830081062564422e-05,3.044713834249511,0.27283816019881296,2.598709200782541,0.270173146069227,-0.03643855496310677,0.0597058784696902,y,boosting_suite_lightgbm_baseline,boosting_suite_lightgbm_baseline
77,0.021149924997007474,6.778633924352144e-05,0.001591708601335995,7.455948424617422e-05,3.053249431590057,0.2416533905137007,2.6049576459107575,0.20220578145348803,-0.04260892167166612,0.05775669895787556,y,boosting_suite_lightgbm_baseline,boosting_suite_lightgbm_baseline
