seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,target,experiment,framework,ablation_suite,preprocessing_variant,feature_variant,feature_description,feature_variant_key,estimator_name,experiment_family
42,0.10898041660257149,0.00023516166692568932,0.0034876167977927254,0.0012943440094601232,3.047829694344318,0.26954277907026536,2.6011691233201097,0.2661636776547015,-0.0390627437224782,0.06745676587159238,y,feature_ablation_catboost_no_scaling,feature_ablation_catboost_no_scaling,True,no_scaling,No Scaling,Disable numeric scaling to test robustness to raw feature magnitudes.,no_scaling,catboost,feature_ablation
