seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,target,experiment,framework,ablation_suite,preprocessing_variant,feature_variant,feature_description,feature_variant_key,estimator_name,experiment_family
42,0.5499972836027155,0.013760051608661464,0.007299424998927861,0.0010765359965837255,3.047213840484619,0.2680698290828588,2.60050311088562,0.2643364528751251,-0.038811349868774415,0.06973726649256001,y,feature_ablation_xgboost_quantile_bins,feature_ablation_xgboost_quantile_bins,True,quantile_bins,Quantile Binning,Discretize numeric features into quantile bins and one-hot encode.,quantile_bins,xgboost,feature_ablation
