seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,target,experiment,framework
42,0.12417294140032027,0.032234964874042794,0.0026317331998143346,0.0005018748709813113,3.047829694344318,0.26954277907026536,2.6011691233201097,0.2661636776547015,-0.0390627437224782,0.06745676587159238,y,boosting_suite_catboost_baseline,boosting_suite_catboost_baseline
77,0.10950475840072613,0.0006796490448285477,0.0023079336009686814,0.0001187534362955897,3.06102806232482,0.24420090935067804,2.6136340971404195,0.20448788739192894,-0.047836924157642846,0.058285174273002116,y,boosting_suite_catboost_baseline,boosting_suite_catboost_baseline
