feature,importance
worst_perimeter worst_symmetry,0.0003627974
texture_error,0.00034992152
texture_error worst_compactness,0.00033723135
mean_radius worst_fractal_dimension,0.00033489676
mean_symmetry mean_fractal_dimension,0.0003171159
symmetry_error worst_symmetry,0.00030562296
concave_points_error worst_area,0.00029939218
mean_concave_points concave_points_error,0.00028504521
mean_texture fractal_dimension_error,0.00028357795
perimeter_error worst_texture,0.0002822892
worst_area^2,0.0002784748
mean_smoothness,0.0002677465
mean_perimeter worst_texture,0.000267604
mean_texture^2,0.00021089983
texture_error symmetry_error,0.0002071248
mean_texture worst_fractal_dimension,0.00019186738
worst_concave_points^2,0.00017955614
concave_points_error worst_smoothness,0.00017697622
mean_radius compactness_error,0.00016448596
fractal_dimension_error worst_fractal_dimension,0.00014214672
texture_error worst_texture,0.00010171829
mean_smoothness smoothness_error,6.9696485e-05
mean_radius radius_error,4.603303e-05
mean_smoothness worst_concave_points,4.7405635e-07
perimeter_error symmetry_error,0.0
worst_radius^2,0.0
worst_compactness worst_fractal_dimension,0.0
symmetry_error worst_area,0.0
texture_error perimeter_error,0.0
worst_radius worst_perimeter,0.0
worst_compactness worst_concave_points,0.0
worst_compactness worst_concavity,0.0
perimeter_error fractal_dimension_error,0.0
texture_error^2,0.0
perimeter_error worst_radius,0.0
perimeter_error worst_perimeter,0.0
perimeter_error worst_area,0.0
symmetry_error worst_perimeter,0.0
radius_error worst_fractal_dimension,0.0
symmetry_error worst_texture,0.0
worst_compactness^2,0.0
perimeter_error worst_compactness,0.0
worst_concave_points worst_symmetry,0.0
perimeter_error worst_concavity,0.0
worst_smoothness worst_fractal_dimension,0.0
perimeter_error concave_points_error,0.0
perimeter_error concavity_error,0.0
texture_error fractal_dimension_error,0.0
worst_concavity worst_concave_points,0.0
texture_error worst_radius,0.0
texture_error concave_points_error,0.0
fractal_dimension_error worst_smoothness,0.0
texture_error worst_perimeter,0.0
texture_error worst_area,0.0
worst_concavity worst_fractal_dimension,0.0
fractal_dimension_error worst_area,0.0
fractal_dimension_error worst_compactness,0.0
fractal_dimension_error worst_symmetry,0.0
fractal_dimension_error^2,0.0
symmetry_error worst_fractal_dimension,0.0
texture_error worst_concavity,0.0
worst_concavity^2,0.0
texture_error area_error,0.0
symmetry_error worst_radius,0.0
texture_error worst_symmetry,0.0
symmetry_error worst_concave_points,0.0
texture_error worst_fractal_dimension,0.0
perimeter_error^2,0.0
perimeter_error area_error,0.0
symmetry_error worst_concavity,0.0
perimeter_error smoothness_error,0.0
perimeter_error compactness_error,0.0
fractal_dimension_error worst_concavity,0.0
perimeter_error worst_symmetry,0.0
concavity_error worst_concavity,0.0
worst_radius worst_area,0.0
area_error^2,0.0
smoothness_error worst_fractal_dimension,0.0
compactness_error^2,0.0
compactness_error concavity_error,0.0
worst_texture^2,0.0
concave_points_error worst_radius,0.0
compactness_error worst_radius,0.0
concave_points_error fractal_dimension_error,0.0
compactness_error worst_perimeter,0.0
compactness_error worst_area,0.0
compactness_error worst_smoothness,0.0
compactness_error worst_compactness,0.0
compactness_error worst_concavity,0.0
compactness_error worst_concave_points,0.0
compactness_error worst_symmetry,0.0
worst_perimeter worst_area,0.0
concave_points_error^2,0.0
concavity_error^2,0.0
concavity_error concave_points_error,0.0
concavity_error worst_fractal_dimension,0.0
concavity_error symmetry_error,0.0
concavity_error fractal_dimension_error,0.0
concavity_error worst_radius,0.0
concavity_error worst_texture,0.0
concavity_error worst_perimeter,0.0
concavity_error worst_symmetry,0.0
concavity_error worst_smoothness,0.0
worst_texture worst_compactness,0.0
worst_perimeter^2,0.0
concavity_error worst_compactness,0.0
concave_points_error worst_texture,0.0
smoothness_error worst_concave_points,0.0
worst_perimeter worst_compactness,0.0
area_error worst_perimeter,0.0
area_error smoothness_error,0.0
area_error compactness_error,0.0
concave_points_error worst_fractal_dimension,0.0
area_error concavity_error,0.0
concavity_error worst_concave_points,0.0
concave_points_error worst_symmetry,0.0
area_error fractal_dimension_error,0.0
worst_smoothness worst_symmetry,0.0
worst_smoothness worst_concavity,0.0
worst_smoothness worst_compactness,0.0
concave_points_error worst_concave_points,0.0
worst_smoothness^2,0.0
concave_points_error worst_concavity,0.0
area_error worst_area,0.0
smoothness_error worst_compactness,0.0
worst_area worst_compactness,0.0
worst_perimeter worst_fractal_dimension,0.0
concave_points_error worst_compactness,0.0
smoothness_error^2,0.0
smoothness_error compactness_error,0.0
worst_radius worst_compactness,0.0
smoothness_error concave_points_error,0.0
concave_points_error worst_perimeter,0.0
smoothness_error worst_radius,0.0
smoothness_error worst_texture,0.0
smoothness_error worst_perimeter,0.0
fractal_dimension_error worst_concave_points,0.0
smoothness_error worst_smoothness,0.0
area_error concave_points_error,0.0
mean_radius,0.0
radius_error worst_smoothness,0.0
mean_perimeter worst_radius,0.0
mean_area mean_smoothness,0.0
mean_area^2,0.0
mean_perimeter worst_fractal_dimension,0.0
mean_perimeter worst_symmetry,0.0
mean_perimeter worst_concave_points,0.0
mean_perimeter worst_concavity,0.0
mean_perimeter worst_smoothness,0.0
mean_perimeter worst_area,0.0
mean_perimeter worst_perimeter,0.0
mean_perimeter concavity_error,0.0
mean_area mean_concavity,0.0
mean_perimeter compactness_error,0.0
mean_perimeter area_error,0.0
mean_perimeter perimeter_error,0.0
mean_perimeter texture_error,0.0
mean_perimeter radius_error,0.0
mean_perimeter mean_fractal_dimension,0.0
mean_perimeter mean_symmetry,0.0
mean_perimeter mean_concavity,0.0
mean_perimeter mean_compactness,0.0
mean_area mean_compactness,0.0
mean_area mean_concave_points,0.0
mean_perimeter mean_area,0.0
mean_area worst_radius,0.0
mean_smoothness mean_fractal_dimension,0.0
mean_smoothness mean_concavity,0.0
mean_smoothness mean_compactness,0.0
mean_smoothness^2,0.0
mean_area worst_fractal_dimension,0.0
mean_area worst_symmetry,0.0
mean_area worst_compactness,0.0
mean_area worst_area,0.0
mean_area worst_perimeter,0.0
mean_area fractal_dimension_error,0.0
mean_area mean_symmetry,0.0
mean_area symmetry_error,0.0
mean_area concavity_error,0.0
mean_area compactness_error,0.0
mean_area smoothness_error,0.0
mean_area area_error,0.0
mean_area perimeter_error,0.0
mean_area texture_error,0.0
mean_area radius_error,0.0
mean_area mean_fractal_dimension,0.0
mean_perimeter mean_smoothness,0.0
mean_perimeter^2,0.0
mean_smoothness symmetry_error,0.0
worst_area,0.0
mean_radius mean_smoothness,0.0
mean_radius mean_area,0.0
mean_radius mean_perimeter,0.0
mean_radius mean_texture,0.0
mean_radius^2,0.0
worst_concave_points,0.0
worst_concavity,0.0
worst_compactness,0.0
worst_smoothness,0.0
worst_perimeter,0.0
mean_radius mean_concavity,0.0
worst_radius,0.0
concavity_error,0.0
compactness_error,0.0
area_error,0.0
perimeter_error,0.0
mean_concavity,0.0
mean_compactness,0.0
mean_area,0.0
mean_perimeter,0.0
mean_radius mean_compactness,0.0
mean_radius mean_concave_points,0.0
mean_texture worst_compactness,0.0
mean_texture mean_area,0.0
mean_texture worst_smoothness,0.0
mean_texture worst_texture,0.0
mean_texture worst_radius,0.0
mean_texture symmetry_error,0.0
mean_texture concave_points_error,0.0
mean_texture concavity_error,0.0
mean_texture smoothness_error,0.0
mean_texture texture_error,0.0
mean_texture mean_compactness,0.0
mean_radius worst_concave_points,0.0
mean_radius mean_symmetry,0.0
mean_radius worst_compactness,0.0
mean_radius worst_area,0.0
mean_radius worst_perimeter,0.0
mean_radius worst_radius,0.0
mean_radius concave_points_error,0.0
mean_radius concavity_error,0.0
mean_radius area_error,0.0
mean_radius perimeter_error,0.0
mean_radius mean_fractal_dimension,0.0
mean_smoothness concavity_error,0.0
mean_smoothness worst_perimeter,0.0
radius_error worst_area,0.0
mean_concave_points worst_fractal_dimension,0.0
mean_symmetry worst_compactness,0.0
mean_symmetry fractal_dimension_error,0.0
mean_symmetry concave_points_error,0.0
mean_symmetry concavity_error,0.0
mean_symmetry compactness_error,0.0
mean_symmetry smoothness_error,0.0
mean_symmetry texture_error,0.0
mean_symmetry radius_error,0.0
mean_symmetry^2,0.0
mean_concave_points worst_symmetry,0.0
mean_symmetry worst_concave_points,0.0
mean_concave_points worst_concavity,0.0
mean_concave_points worst_compactness,0.0
mean_concave_points worst_smoothness,0.0
mean_concave_points worst_area,0.0
mean_concave_points worst_radius,0.0
mean_concave_points fractal_dimension_error,0.0
mean_concave_points symmetry_error,0.0
