framework,seed,fold,fit_time_sec,predict_time_sec,accuracy,precision,recall,f1,ablation_suite,preprocessing_variant,feature_variant,feature_description,feature_variant_key,estimator_name,experiment_family
feature_ablation_xgboost_baseline,42,1,4.133276874999865,0.1379049999959534,0.9231291257943118,0.8892727586802557,0.8948374760994264,0.8920464390920118,True,baseline,Baseline,"Median/most-frequent imputation, scaling enabled, no extra transforms.",baseline,xgboost,feature_ablation
feature_ablation_xgboost_baseline,42,2,4.116557832996477,0.09786812499805819,0.922573878709359,0.8861607142857143,0.8970971666956371,0.8915954046816965,True,baseline,Baseline,"Median/most-frequent imputation, scaling enabled, no extra transforms.",baseline,xgboost,feature_ablation
feature_ablation_xgboost_baseline,42,3,3.965067083001486,0.20043558299948927,0.924363008205318,0.8931735278791036,0.8937945419780984,0.8934839270199826,True,baseline,Baseline,"Median/most-frequent imputation, scaling enabled, no extra transforms.",baseline,xgboost,feature_ablation
feature_ablation_xgboost_baseline,42,4,3.9653154169936897,0.1145306249964051,0.920599666851749,0.888135593220339,0.888135593220339,0.888135593220339,True,baseline,Baseline,"Median/most-frequent imputation, scaling enabled, no extra transforms.",baseline,xgboost,feature_ablation
feature_ablation_xgboost_baseline,42,5,4.283559832998435,0.09297800000058487,0.9272934789314579,0.8977391304347826,0.8973489787049109,0.8975440121712671,True,baseline,Baseline,"Median/most-frequent imputation, scaling enabled, no extra transforms.",baseline,xgboost,feature_ablation
