seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,target,experiment,framework
42,4.18809556660126,0.12844838199418618,0.1272907751990715,0.03445003040362834,0.9235918316984393,0.0024748879244289646,0.8908963449000391,0.004601446934389321,0.8942427513396825,0.003729889573939512,0.8925610752370593,0.003408209829482922,IsInsurable,boosting_suite_xgboost_baseline,boosting_suite_xgboost_baseline
77,4.5872561999975,0.4088299593803659,0.1439842913998291,0.02623768217197838,0.9236473564069344,0.0017298298714104174,0.8907275100623767,0.0036254715056065223,0.8946424626782405,0.005076776546212513,0.8926691294638616,0.0025518055221175097,IsInsurable,boosting_suite_xgboost_baseline,boosting_suite_xgboost_baseline
