f1_macro,accuracy,roc_auc_ovr,avg_precision_ovr,framework
0.6435389124573901,0.852,0.7885474327161671,0.4562861505938681,XGBoost
0.629616195694148,0.842,0.7840045810269135,0.4503642256146527,LightGBM
0.6141292853671049,0.682,0.7880511548005344,0.7366668915857653,CatBoost
0.6021220159151194,0.82,0.757396449704142,0.387155963415966,FLAML
0.6275123205485322,0.8066037735849056,0.8553221288515406,0.5425189311995897,H2O_AutoML
