f1_macro,accuracy,roc_auc_ovr,avg_precision_ovr,framework
0.5343004049991137,0.5391666666666667,0.541232182208557,0.5171591669143546,XGBoost
0.5126342108627139,0.5166666666666666,0.530538467523729,0.4988471119268814,LightGBM
0.5945387992197868,0.5958333333333334,0.5906768013537509,0.550221653119711,CatBoost
0.5695574195184695,0.5875,0.5948714375304857,0.5593210110690825,FLAML
0.4401477418993788,0.4959016393442623,0.6350150396499864,0.5542085953937934,H2O_AutoML
