framework,seed,fold,fit_time_sec,predict_time_sec,rmse,mae,r2
automl_suite_autogluon,42,1,24.93307204100074,0.10119708300044294,0.4266141352372418,0.27293408841785993,0.8611123523981521
automl_suite_autogluon,42,2,32.81859216700013,0.06461933299942757,0.4320034988566574,0.27824085503749146,0.8633864019430756
automl_suite_autogluon,42,3,31.85490362499968,0.32868445799977053,0.43869324397548454,0.27480507804156973,0.8520798779189283
automl_suite_autogluon,42,4,40.964511541999855,0.18080629100040824,0.4148624114368021,0.26639015392293075,0.8708838254865746
automl_suite_autogluon,42,5,19.090228791999834,0.07960495899988018,0.4398867233601047,0.286892981303995,0.8562391179271975
