seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,target,experiment,framework,ablation_suite,preprocessing_variant,feature_variant,feature_description,feature_variant_key,estimator_name,experiment_family
42,0.6917424917997778,0.005916327424108517,0.008888008199937758,0.0003138886683736501,0.4497604809192162,0.01109346624957021,0.29374792302246566,0.005773452850819953,0.8479282924923612,0.00813891666889823,MedHouseVal,feature_ablation_xgboost_poly2,feature_ablation_xgboost_poly2,True,poly2,Polynomial (deg=2),Augment numeric features with 2nd-degree polynomial terms.,poly2,xgboost,feature_ablation
