seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,target,experiment,framework
42,0.26113053320004836,0.07587043185959844,0.005539066399796866,7.204924439176475e-05,0.44484029522499047,0.009588744614091385,0.2903583000230734,0.005706985121152069,0.851240694154583,0.007502622135676984,MedHouseVal,boosting_suite_xgboost_baseline,boosting_suite_xgboost_baseline
77,0.25496471659989767,0.0025372528805702624,0.0054194082000321945,2.4248585100798936e-05,0.44722656618447126,0.006905595894616172,0.2923028405645494,0.005256903921536148,0.8496242784527679,0.007047575546446879,MedHouseVal,boosting_suite_xgboost_baseline,boosting_suite_xgboost_baseline
