framework,seed,fold,fit_time_sec,predict_time_sec,rmse,mae,r2,ablation_suite,preprocessing_variant,feature_variant,feature_description,feature_variant_key,estimator_name,experiment_family
feature_ablation_xgboost_baseline,42,1,0.1646045410006991,0.006243334000828327,0.447639674507787,0.2916436730356318,0.8470849318642257,True,baseline,Baseline,"Median/most-frequent imputation, scaling enabled, no extra transforms.",baseline,xgboost,feature_ablation
feature_ablation_xgboost_baseline,42,2,0.3747765830003118,0.005865416999768058,0.444103496895658,0.2911186836878297,0.8556263996540694,True,baseline,Baseline,"Median/most-frequent imputation, scaling enabled, no extra transforms.",baseline,xgboost,feature_ablation
feature_ablation_xgboost_baseline,42,3,0.25397329199950036,0.005787415999293444,0.45112667156639635,0.29008582488945983,0.8435763654000825,True,baseline,Baseline,"Median/most-frequent imputation, scaling enabled, no extra transforms.",baseline,xgboost,feature_ablation
feature_ablation_xgboost_baseline,42,4,0.2569636250000258,0.0057878329998857225,0.42872794353650584,0.28152175852297123,0.8621089568900484,True,baseline,Baseline,"Median/most-frequent imputation, scaling enabled, no extra transforms.",baseline,xgboost,feature_ablation
feature_ablation_xgboost_baseline,42,5,0.2566552079997564,0.005830625000271539,0.45260368961860514,0.29742155997947434,0.8478068169644886,True,baseline,Baseline,"Median/most-frequent imputation, scaling enabled, no extra transforms.",baseline,xgboost,feature_ablation
