framework,seed,fold,fit_time_sec,predict_time_sec,rmse,mae,r2
boosting_suite_catboost_baseline,42,1,0.8959368340001674,0.002703999999539519,0.45174541411757624,0.2984227370284207,0.844267001703384
boosting_suite_catboost_baseline,42,2,0.8402066669996202,0.0022552910004378646,0.4493482338209112,0.2976106495065519,0.8521962410249297
boosting_suite_catboost_baseline,42,3,0.8314149170000746,0.002186916999562527,0.4526983916688713,0.29393311022162166,0.8424845104375245
boosting_suite_catboost_baseline,42,4,0.8480134159999579,0.002216165999925579,0.42910992416513266,0.28392927869165224,0.8618631358635058
boosting_suite_catboost_baseline,42,5,0.8201398330002121,0.0021077080000395654,0.4618394352402106,0.3068886768544814,0.8415321933163937
