seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,target,experiment,framework
42,0.4607736166000905,0.09778082867294068,0.013061874799859652,0.00033974318944443257,0.4416232509761414,0.010982554639853353,0.29021390034708217,0.005968005969723145,0.8533743389328056,0.008065371131696182,MedHouseVal,boosting_suite_lightgbm_baseline,boosting_suite_lightgbm_baseline
77,0.42912804999996296,0.018102059266570263,0.013183825000123762,0.0003243416213459388,0.44320475808453275,0.005472331237621749,0.291137570189013,0.003918030621331294,0.8523457196769872,0.005780278979438793,MedHouseVal,boosting_suite_lightgbm_baseline,boosting_suite_lightgbm_baseline
