seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,target,experiment,framework
42,0.8471423334000064,0.029181553233979134,0.002294016399901011,0.00023549309688622444,0.4489482798025404,0.012060156565293821,0.2961568904605456,0.00831983177954744,0.8484686164691475,0.00858611367887649,MedHouseVal,boosting_suite_catboost_baseline,boosting_suite_catboost_baseline
77,0.8418689415999324,0.005127914579933893,0.0021864831998755106,4.8742007197830916e-05,0.4494846519806336,0.005677183652178426,0.2961857081626211,0.005703686735262629,0.8481153982241955,0.00646354406248679,MedHouseVal,boosting_suite_catboost_baseline,boosting_suite_catboost_baseline
