framework,seed,fold,fit_time_sec,predict_time_sec,rmse,mae,r2
boosting_suite_lightgbm_baseline,77,1,0.4567514159998609,0.013514500000383123,0.4521975640286733,0.2965601945691165,0.8450546084936605
boosting_suite_lightgbm_baseline,77,2,0.4236974169998575,0.013075875000140513,0.4405640536096063,0.29275617816824,0.853077082793972
boosting_suite_lightgbm_baseline,77,3,0.41574383299939655,0.012755792000461952,0.4445257817401913,0.28830560158757046,0.8571357171187821
boosting_suite_lightgbm_baseline,77,4,0.4369766250001703,0.013504999999895517,0.4387524724778831,0.2865329271111583,0.8584956316413224
boosting_suite_lightgbm_baseline,77,5,0.41247095900052955,0.0130679579997377,0.43998391856630953,0.29153294950897946,0.8479655583371988
